Image,Detected_Classes,Class_Frequencies
img/40167.png,"['bird', 'kite']","{'bird': 2, 'kite': 2}"
img/56723.png,"['person', 'bowl', 'cup']","{'person': 2, 'bowl': 1, 'cup': 2}"
img/75846.png,"['person', 'kite', 'handbag', 'stop sign', 'cup', 'bottle', 'backpack']","{'person': 11, 'kite': 1, 'handbag': 2, 'stop sign': 1, 'cup': 1, 'bottle': 1, 'backpack': 1}"
img/09641.png,"['person', 'baseball bat', 'tennis racket', 'skateboard', 'snowboard', 'dining table', 'chair', 'car', 'cell phone', 'tie', 'toothbrush', 'handbag']","{'person': 5, 'baseball bat': 1, 'tennis racket': 1, 'skateboard': 2, 'snowboard': 1, 'dining table': 2, 'chair': 1, 'car': 1, 'cell phone': 1, 'tie': 1, 'toothbrush': 1, 'handbag': 1}"
img/64198.png,"['person', 'traffic light']","{'person': 1, 'traffic light': 1}"
img/59238.png,"['mouse', 'person', 'cup', 'bowl', 'laptop', 'chair', 'cell phone', 'keyboard', 'refrigerator', 'dining table', 'book', 'tv', 'sink', 'potted plant', 'vase', 'remote']","{'mouse': 1, 'person': 1, 'cup': 3, 'bowl': 1, 'laptop': 2, 'chair': 8, 'cell phone': 3, 'keyboard': 2, 'refrigerator': 1, 'dining table': 3, 'book': 2, 'tv': 1, 'sink': 1, 'potted plant': 1, 'vase': 2, 'remote': 1}"
img/91286.png,"['scissors', 'clock', 'skateboard']","{'scissors': 2, 'clock': 1, 'skateboard': 1}"
img/38741.png,"['person', 'skateboard', 'elephant', 'teddy bear', 'remote', 'banana', 'vase', 'bird', 'bottle', 'bench', 'refrigerator', 'chair', 'toothbrush']","{'person': 2, 'skateboard': 7, 'elephant': 2, 'teddy bear': 2, 'remote': 1, 'banana': 1, 'vase': 1, 'bird': 1, 'bottle': 1, 'bench': 1, 'refrigerator': 1, 'chair': 1, 'toothbrush': 1}"
img/01467.png,"['person', 'bottle', 'chair', 'tie', 'book', 'toothbrush']","{'person': 4, 'bottle': 1, 'chair': 3, 'tie': 1, 'book': 1, 'toothbrush': 1}"
img/25716.png,"['person', 'dining table', 'bench', 'laptop', 'chair', 'tie', 'snowboard']","{'person': 1, 'dining table': 2, 'bench': 2, 'laptop': 1, 'chair': 1, 'tie': 1, 'snowboard': 1}"
img/17358.png,"['bird', 'airplane', 'person']","{'bird': 3, 'airplane': 1, 'person': 1}"
img/36185.png,"['tie', 'person', 'umbrella', 'car', 'refrigerator', 'airplane', 'dining table', 'motorcycle', 'potted plant', 'handbag', 'kite', 'book', 'bird', 'backpack']","{'tie': 1, 'person': 42, 'umbrella': 4, 'car': 2, 'refrigerator': 2, 'airplane': 1, 'dining table': 2, 'motorcycle': 1, 'potted plant': 1, 'handbag': 1, 'kite': 1, 'book': 1, 'bird': 1, 'backpack': 1}"
img/42376.png,"['person', 'toilet']","{'person': 2, 'toilet': 1}"
img/71834.png,"['person', 'wine glass', 'chair', 'fork', 'spoon', 'dining table', 'bowl', 'bottle', 'knife', 'sink', 'cup', 'tv', 'handbag']","{'person': 4, 'wine glass': 4, 'chair': 1, 'fork': 5, 'spoon': 6, 'dining table': 3, 'bowl': 2, 'bottle': 2, 'knife': 1, 'sink': 1, 'cup': 2, 'tv': 1, 'handbag': 1}"
img/15920.png,"['person', 'handbag', 'wine glass', 'cup', 'spoon', 'bench', 'baseball bat']","{'person': 1, 'handbag': 6, 'wine glass': 1, 'cup': 2, 'spoon': 1, 'bench': 3, 'baseball bat': 1}"
img/16035.png,"['person', 'bowl', 'chair', 'cake', 'cup', 'tie', 'dining table']","{'person': 14, 'bowl': 1, 'chair': 4, 'cake': 1, 'cup': 1, 'tie': 1, 'dining table': 1}"
img/80193.png,"['person', 'toothbrush', 'scissors', 'cell phone', 'hair drier', 'knife', 'remote', 'spoon']","{'person': 1, 'toothbrush': 1, 'scissors': 1, 'cell phone': 3, 'hair drier': 1, 'knife': 1, 'remote': 1, 'spoon': 1}"
img/70385.png,"['dog', 'teddy bear', 'bear', 'cat', 'chair', 'cup']","{'dog': 1, 'teddy bear': 1, 'bear': 1, 'cat': 3, 'chair': 1, 'cup': 1}"
img/42187.png,"['person', 'tie', 'tv', 'dining table', 'chair', 'handbag', 'bowl']","{'person': 26, 'tie': 6, 'tv': 3, 'dining table': 1, 'chair': 1, 'handbag': 1, 'bowl': 1}"
img/74502.png,"['cat', 'person', 'couch', 'remote', 'chair', 'bed', 'dining table', 'laptop']","{'cat': 2, 'person': 4, 'couch': 2, 'remote': 1, 'chair': 3, 'bed': 2, 'dining table': 1, 'laptop': 2}"
img/54691.png,"['person', 'cup']","{'person': 1, 'cup': 1}"
img/87146.png,"['person', 'surfboard', 'frisbee', 'handbag', 'book', 'remote', 'suitcase', 'cell phone', 'pizza', 'knife', 'backpack']","{'person': 22, 'surfboard': 2, 'frisbee': 2, 'handbag': 4, 'book': 1, 'remote': 1, 'suitcase': 1, 'cell phone': 1, 'pizza': 1, 'knife': 1, 'backpack': 1}"
img/91584.png,['person'],{'person': 1}
img/86039.png,"['person', 'cake', 'baseball bat', 'carrot', 'vase', 'sandwich', 'pizza', 'donut', 'bottle']","{'person': 1, 'cake': 3, 'baseball bat': 2, 'carrot': 2, 'vase': 1, 'sandwich': 1, 'pizza': 1, 'donut': 2, 'bottle': 1}"
img/74608.png,"['person', 'cake', 'dining table', 'teddy bear']","{'person': 1, 'cake': 2, 'dining table': 1, 'teddy bear': 1}"
img/47098.png,"['person', 'cell phone', 'chair']","{'person': 84, 'cell phone': 1, 'chair': 15}"
img/08317.png,"['person', 'tie', 'bench', 'vase', 'chair', 'dining table']","{'person': 4, 'tie': 2, 'bench': 1, 'vase': 1, 'chair': 3, 'dining table': 1}"
img/29380.png,"['person', 'tie', 'toothbrush', 'dining table', 'sports ball', 'remote', 'handbag']","{'person': 5, 'tie': 10, 'toothbrush': 1, 'dining table': 1, 'sports ball': 1, 'remote': 1, 'handbag': 1}"
img/75498.png,"['person', 'baseball glove']","{'person': 3, 'baseball glove': 1}"
img/34091.png,"['person', 'frisbee', 'sports ball', 'surfboard', 'tennis racket', 'bird', 'kite']","{'person': 3, 'frisbee': 3, 'sports ball': 1, 'surfboard': 1, 'tennis racket': 1, 'bird': 1, 'kite': 1}"
img/73619.png,"['person', 'bird', 'toothbrush', 'fork', 'scissors']","{'person': 4, 'bird': 4, 'toothbrush': 1, 'fork': 1, 'scissors': 1}"
img/35408.png,"['person', 'tie', 'bed', 'dining table', 'toothbrush', 'couch', 'scissors', 'baseball glove']","{'person': 5, 'tie': 3, 'bed': 5, 'dining table': 1, 'toothbrush': 1, 'couch': 1, 'scissors': 2, 'baseball glove': 1}"
img/70649.png,"['person', 'chair', 'dining table', 'handbag', 'umbrella', 'backpack', 'bench', 'bicycle']","{'person': 11, 'chair': 4, 'dining table': 1, 'handbag': 3, 'umbrella': 1, 'backpack': 2, 'bench': 1, 'bicycle': 1}"
img/81972.png,"['person', 'kite', 'bird']","{'person': 1, 'kite': 1, 'bird': 1}"
img/96083.png,"['clock', 'book', 'vase', 'wine glass', 'skateboard', 'bowl', 'cake', 'motorcycle', 'handbag', 'suitcase', 'knife', 'banana', 'spoon', 'scissors', 'remote', 'bicycle', 'cup']","{'clock': 2, 'book': 6, 'vase': 2, 'wine glass': 1, 'skateboard': 1, 'bowl': 2, 'cake': 1, 'motorcycle': 1, 'handbag': 1, 'suitcase': 2, 'knife': 1, 'banana': 2, 'spoon': 1, 'scissors': 3, 'remote': 1, 'bicycle': 1, 'cup': 1}"
img/29684.png,['boat'],{'boat': 5}
img/04732.png,"['person', 'chair', 'bench', 'bowl', 'dining table', 'cat', 'cup']","{'person': 1, 'chair': 3, 'bench': 1, 'bowl': 1, 'dining table': 1, 'cat': 1, 'cup': 1}"
img/19582.png,"['person', 'tie', 'potted plant', 'handbag', 'umbrella']","{'person': 17, 'tie': 1, 'potted plant': 1, 'handbag': 2, 'umbrella': 1}"
img/31284.png,"['person', 'toilet', 'handbag', 'backpack']","{'person': 3, 'toilet': 1, 'handbag': 2, 'backpack': 1}"
img/24851.png,"['person', 'bed', 'couch']","{'person': 6, 'bed': 4, 'couch': 2}"
img/05947.png,"['bird', 'bear', 'dining table', 'cat', 'vase', 'bowl', 'potted plant', 'dog', 'broccoli']","{'bird': 1, 'bear': 1, 'dining table': 1, 'cat': 1, 'vase': 1, 'bowl': 1, 'potted plant': 1, 'dog': 1, 'broccoli': 2}"
img/51693.png,"['person', 'dining table', 'teddy bear', 'tie', 'bottle', 'chair']","{'person': 2, 'dining table': 3, 'teddy bear': 1, 'tie': 1, 'bottle': 1, 'chair': 1}"
img/37491.png,"['person', 'horse', 'bench', 'elephant', 'baseball glove', 'boat', 'dog', 'backpack', 'bed', 'surfboard', 'skateboard']","{'person': 21, 'horse': 1, 'bench': 1, 'elephant': 1, 'baseball glove': 1, 'boat': 2, 'dog': 3, 'backpack': 1, 'bed': 1, 'surfboard': 1, 'skateboard': 1}"
img/60982.png,"['person', 'dining table', 'wine glass', 'chair']","{'person': 15, 'dining table': 5, 'wine glass': 1, 'chair': 2}"
img/43570.png,"['bear', 'cat', 'dog', 'cup', 'laptop', 'remote', 'keyboard', 'bowl', 'bottle']","{'bear': 1, 'cat': 1, 'dog': 1, 'cup': 2, 'laptop': 1, 'remote': 1, 'keyboard': 1, 'bowl': 1, 'bottle': 1}"
img/63418.png,"['cat', 'bed']","{'cat': 1, 'bed': 1}"
img/96081.png,"['laptop', 'person', 'book', 'keyboard', 'bench', 'dining table']","{'laptop': 2, 'person': 1, 'book': 1, 'keyboard': 1, 'bench': 1, 'dining table': 1}"
img/35801.png,"['person', 'cell phone', 'chair', 'tie']","{'person': 6, 'cell phone': 2, 'chair': 1, 'tie': 2}"
img/31604.png,"['cake', 'oven', 'donut', 'pizza', 'dining table', 'clock']","{'cake': 2, 'oven': 1, 'donut': 2, 'pizza': 1, 'dining table': 1, 'clock': 1}"
img/56104.png,"['person', 'dining table', 'cell phone', 'cup', 'bench']","{'person': 4, 'dining table': 4, 'cell phone': 3, 'cup': 1, 'bench': 2}"
img/98346.png,"['person', 'cell phone', 'bottle']","{'person': 3, 'cell phone': 1, 'bottle': 1}"
img/70519.png,"['person', 'remote', 'bed', 'cell phone', 'umbrella', 'dining table', 'dog']","{'person': 3, 'remote': 2, 'bed': 2, 'cell phone': 1, 'umbrella': 1, 'dining table': 1, 'dog': 1}"
img/74150.png,"['person', 'skateboard', 'book']","{'person': 1, 'skateboard': 2, 'book': 1}"
img/52476.png,"['person', 'tie', 'bottle', 'cell phone', 'dining table', 'knife', 'cup', 'chair']","{'person': 3, 'tie': 2, 'bottle': 1, 'cell phone': 1, 'dining table': 1, 'knife': 1, 'cup': 1, 'chair': 1}"
img/63920.png,"['person', 'cell phone', 'bicycle']","{'person': 4, 'cell phone': 1, 'bicycle': 1}"
img/06952.png,"['motorcycle', 'person', 'stop sign', 'oven']","{'motorcycle': 1, 'person': 4, 'stop sign': 2, 'oven': 1}"
img/64925.png,"['person', 'chair', 'donut', 'dining table', 'pizza', 'frisbee', 'book', 'cake', 'bench']","{'person': 2, 'chair': 8, 'donut': 1, 'dining table': 6, 'pizza': 1, 'frisbee': 1, 'book': 1, 'cake': 1, 'bench': 1}"
img/72561.png,"['person', 'tie', 'handbag', 'backpack', 'train', 'car', 'truck', 'bench', 'suitcase', 'boat']","{'person': 2, 'tie': 6, 'handbag': 5, 'backpack': 3, 'train': 2, 'car': 1, 'truck': 2, 'bench': 1, 'suitcase': 1, 'boat': 1}"
img/96037.png,"['person', 'suitcase', 'backpack', 'umbrella', 'teddy bear', 'handbag', 'scissors']","{'person': 92, 'suitcase': 2, 'backpack': 1, 'umbrella': 1, 'teddy bear': 1, 'handbag': 2, 'scissors': 1}"
img/70623.png,"['person', 'car', 'chair', 'truck', 'bus', 'remote', 'boat', 'cell phone', 'bench', 'dining table', 'cup', 'bottle', 'donut']","{'person': 16, 'car': 7, 'chair': 3, 'truck': 5, 'bus': 3, 'remote': 3, 'boat': 1, 'cell phone': 1, 'bench': 1, 'dining table': 2, 'cup': 2, 'bottle': 1, 'donut': 1}"
img/02561.png,"['person', 'dining table', 'bed', 'umbrella', 'chair', 'bird', 'kite']","{'person': 4, 'dining table': 3, 'bed': 1, 'umbrella': 1, 'chair': 1, 'bird': 2, 'kite': 2}"
img/41280.png,"['person', 'dog', 'cat', 'toothbrush', 'sheep', 'cell phone', 'remote', 'bottle', 'hair drier', 'cup', 'bird', 'wine glass', 'tie', 'spoon']","{'person': 1, 'dog': 3, 'cat': 2, 'toothbrush': 1, 'sheep': 6, 'cell phone': 1, 'remote': 1, 'bottle': 1, 'hair drier': 1, 'cup': 1, 'bird': 2, 'wine glass': 1, 'tie': 1, 'spoon': 1}"
img/25381.png,"['person', 'cell phone', 'tv', 'chair', 'bottle', 'dining table', 'teddy bear', 'couch', 'scissors', 'tie', 'remote', 'motorcycle', 'cup', 'skateboard', 'bicycle', 'laptop', 'suitcase', 'bowl', 'bed']","{'person': 3, 'cell phone': 3, 'tv': 1, 'chair': 2, 'bottle': 2, 'dining table': 1, 'teddy bear': 1, 'couch': 2, 'scissors': 1, 'tie': 1, 'remote': 1, 'motorcycle': 1, 'cup': 2, 'skateboard': 1, 'bicycle': 1, 'laptop': 1, 'suitcase': 1, 'bowl': 2, 'bed': 1}"
img/19825.png,"['person', 'umbrella', 'bottle', 'dining table', 'fork', 'orange', 'cat', 'donut', 'chair', 'handbag']","{'person': 28, 'umbrella': 3, 'bottle': 3, 'dining table': 2, 'fork': 2, 'orange': 1, 'cat': 1, 'donut': 1, 'chair': 1, 'handbag': 1}"
img/91082.png,"['person', 'dining table', 'tv']","{'person': 2, 'dining table': 1, 'tv': 1}"
img/43859.png,"['person', 'clock', 'bottle', 'cake', 'knife', 'umbrella', 'apple', 'dining table', 'scissors', 'baseball bat', 'vase', 'handbag', 'bowl']","{'person': 3, 'clock': 4, 'bottle': 3, 'cake': 1, 'knife': 1, 'umbrella': 1, 'apple': 1, 'dining table': 2, 'scissors': 1, 'baseball bat': 1, 'vase': 1, 'handbag': 1, 'bowl': 2}"
img/63859.png,"['person', 'kite', 'dining table', 'umbrella', 'backpack', 'handbag', 'horse']","{'person': 25, 'kite': 2, 'dining table': 1, 'umbrella': 2, 'backpack': 1, 'handbag': 4, 'horse': 1}"
img/26984.png,"['person', 'chair', 'book', 'clock', 'laptop', 'handbag', 'backpack', 'bench', 'bottle']","{'person': 5, 'chair': 7, 'book': 3, 'clock': 1, 'laptop': 2, 'handbag': 4, 'backpack': 1, 'bench': 4, 'bottle': 1}"
img/03942.png,"['person', 'car', 'cell phone', 'parking meter', 'chair', 'bench', 'dining table', 'suitcase', 'traffic light', 'laptop', 'book', 'stop sign', 'handbag', 'tie']","{'person': 3, 'car': 2, 'cell phone': 2, 'parking meter': 1, 'chair': 2, 'bench': 3, 'dining table': 1, 'suitcase': 1, 'traffic light': 1, 'laptop': 1, 'book': 1, 'stop sign': 1, 'handbag': 1, 'tie': 1}"
img/90836.png,"['bird', 'elephant', 'sink', 'person', 'dog', 'sheep', 'bowl', 'cow', 'dining table', 'horse']","{'bird': 5, 'elephant': 1, 'sink': 1, 'person': 2, 'dog': 2, 'sheep': 1, 'bowl': 1, 'cow': 1, 'dining table': 1, 'horse': 1}"
img/94256.png,"['dog', 'person', 'handbag', 'cup', 'cow', 'chair', 'baseball glove']","{'dog': 1, 'person': 1, 'handbag': 1, 'cup': 1, 'cow': 1, 'chair': 1, 'baseball glove': 1}"
img/26189.png,"['person', 'cell phone', 'cup', 'laptop', 'chair']","{'person': 1, 'cell phone': 1, 'cup': 2, 'laptop': 1, 'chair': 1}"
img/20685.png,"['person', 'car', 'chair', 'truck', 'dining table', 'bench', 'boat', 'remote', 'bus', 'cell phone', 'cup', 'bottle']","{'person': 15, 'car': 6, 'chair': 2, 'truck': 4, 'dining table': 5, 'bench': 2, 'boat': 2, 'remote': 3, 'bus': 2, 'cell phone': 1, 'cup': 2, 'bottle': 1}"
img/26418.png,"['person', 'umbrella', 'dining table', 'cell phone', 'chair', 'remote']","{'person': 5, 'umbrella': 1, 'dining table': 1, 'cell phone': 1, 'chair': 1, 'remote': 1}"
img/95780.png,"['person', 'cell phone', 'handbag', 'suitcase', 'backpack']","{'person': 10, 'cell phone': 2, 'handbag': 4, 'suitcase': 1, 'backpack': 2}"
img/42618.png,"['bear', 'sheep']","{'bear': 4, 'sheep': 2}"
img/71925.png,"['person', 'dining table']","{'person': 6, 'dining table': 1}"
img/27016.png,"['person', 'chair', 'donut', 'dining table', 'cake', 'cup', 'pizza', 'bowl', 'frisbee', 'sandwich', 'oven', 'carrot', 'bench', 'umbrella']","{'person': 2, 'chair': 9, 'donut': 1, 'dining table': 7, 'cake': 3, 'cup': 2, 'pizza': 2, 'bowl': 3, 'frisbee': 1, 'sandwich': 1, 'oven': 1, 'carrot': 1, 'bench': 1, 'umbrella': 1}"
img/91072.png,"['person', 'horse', 'chair', 'dining table', 'handbag', 'bicycle']","{'person': 2, 'horse': 5, 'chair': 4, 'dining table': 2, 'handbag': 1, 'bicycle': 2}"
img/21047.png,"['person', 'chair', 'boat', 'dining table', 'bench', 'handbag']","{'person': 6, 'chair': 9, 'boat': 7, 'dining table': 3, 'bench': 6, 'handbag': 1}"
img/15072.png,"['sheep', 'person', 'cow', 'bird', 'horse']","{'sheep': 14, 'person': 14, 'cow': 8, 'bird': 3, 'horse': 3}"
img/97510.png,"['pizza', 'dining table', 'chair', 'cake']","{'pizza': 2, 'dining table': 2, 'chair': 1, 'cake': 1}"
img/13748.png,"['person', 'traffic light', 'suitcase', 'scissors', 'book', 'cup', 'dining table', 'clock', 'cell phone', 'handbag', 'chair', 'laptop', 'train']","{'person': 6, 'traffic light': 1, 'suitcase': 1, 'scissors': 2, 'book': 1, 'cup': 1, 'dining table': 1, 'clock': 1, 'cell phone': 1, 'handbag': 1, 'chair': 1, 'laptop': 1, 'train': 1}"
img/74352.png,"['person', 'backpack', 'refrigerator', 'skateboard', 'dining table', 'handbag', 'bed', 'vase', 'potted plant', 'skis', 'kite', 'bench']","{'person': 1, 'backpack': 1, 'refrigerator': 1, 'skateboard': 1, 'dining table': 1, 'handbag': 1, 'bed': 1, 'vase': 1, 'potted plant': 1, 'skis': 1, 'kite': 1, 'bench': 1}"
img/97815.png,"['person', 'tie', 'toothbrush', 'umbrella', 'baseball bat', 'bottle', 'knife']","{'person': 6, 'tie': 10, 'toothbrush': 1, 'umbrella': 1, 'baseball bat': 1, 'bottle': 1, 'knife': 1}"
img/26374.png,"['sheep', 'bear', 'dining table']","{'sheep': 4, 'bear': 2, 'dining table': 1}"
img/13970.png,"['person', 'dining table', 'teddy bear', 'tv', 'chair', 'cup', 'refrigerator', 'bottle']","{'person': 2, 'dining table': 2, 'teddy bear': 1, 'tv': 1, 'chair': 1, 'cup': 1, 'refrigerator': 1, 'bottle': 1}"
img/89567.png,"['person', 'toothbrush', 'baseball bat', 'kite', 'elephant', 'chair', 'bicycle', 'bench', 'horse', 'tie', 'teddy bear', 'donut', 'handbag', 'tennis racket', 'cell phone', 'dog']","{'person': 11, 'toothbrush': 1, 'baseball bat': 3, 'kite': 3, 'elephant': 1, 'chair': 1, 'bicycle': 1, 'bench': 1, 'horse': 1, 'tie': 1, 'teddy bear': 1, 'donut': 1, 'handbag': 2, 'tennis racket': 2, 'cell phone': 1, 'dog': 1}"
img/13875.png,"['person', 'tie', 'cell phone']","{'person': 31, 'tie': 3, 'cell phone': 1}"
img/01348.png,"['sheep', 'person', 'cow', 'bird', 'horse', 'bed']","{'sheep': 15, 'person': 16, 'cow': 8, 'bird': 3, 'horse': 3, 'bed': 1}"
img/52681.png,"['person', 'car', 'chair', 'hair drier', 'remote', 'cell phone', 'tv', 'clock', 'cup', 'surfboard', 'toothbrush', 'sports ball', 'boat', 'wine glass', 'frisbee', 'motorcycle']","{'person': 3, 'car': 7, 'chair': 6, 'hair drier': 4, 'remote': 2, 'cell phone': 1, 'tv': 1, 'clock': 2, 'cup': 1, 'surfboard': 1, 'toothbrush': 1, 'sports ball': 1, 'boat': 1, 'wine glass': 1, 'frisbee': 1, 'motorcycle': 1}"
img/63718.png,"['person', 'clock', 'tie', 'sports ball', 'chair', 'fork', 'remote', 'umbrella', 'toothbrush', 'cell phone', 'spoon', 'dining table']","{'person': 15, 'clock': 4, 'tie': 2, 'sports ball': 1, 'chair': 1, 'fork': 1, 'remote': 3, 'umbrella': 1, 'toothbrush': 1, 'cell phone': 1, 'spoon': 1, 'dining table': 1}"
img/70564.png,"['traffic light', 'cow', 'dining table', 'motorcycle', 'potted plant', 'person', 'boat', 'bird', 'train']","{'traffic light': 9, 'cow': 8, 'dining table': 2, 'motorcycle': 2, 'potted plant': 1, 'person': 2, 'boat': 1, 'bird': 2, 'train': 1}"
img/63289.png,"['person', 'skateboard', 'keyboard', 'horse', 'dog', 'dining table', 'baseball bat', 'handbag', 'umbrella', 'cow']","{'person': 27, 'skateboard': 1, 'keyboard': 1, 'horse': 1, 'dog': 1, 'dining table': 2, 'baseball bat': 1, 'handbag': 2, 'umbrella': 1, 'cow': 1}"
img/41368.png,"['person', 'cake']","{'person': 2, 'cake': 1}"
img/78096.png,"['person', 'frisbee', 'clock', 'cup', 'remote']","{'person': 3, 'frisbee': 1, 'clock': 1, 'cup': 2, 'remote': 1}"
img/24738.png,['person'],{'person': 1}
img/79305.png,"['person', 'motorcycle', 'bicycle', 'handbag', 'scissors', 'chair', 'dog', 'tie', 'oven', 'skateboard', 'umbrella', 'cell phone', 'baseball bat']","{'person': 4, 'motorcycle': 3, 'bicycle': 2, 'handbag': 1, 'scissors': 1, 'chair': 2, 'dog': 1, 'tie': 1, 'oven': 1, 'skateboard': 1, 'umbrella': 1, 'cell phone': 1, 'baseball bat': 1}"
img/62357.png,"['person', 'laptop', 'chair', 'book', 'dining table', 'car', 'cell phone']","{'person': 5, 'laptop': 1, 'chair': 1, 'book': 1, 'dining table': 1, 'car': 1, 'cell phone': 1}"
img/71482.png,"['person', 'tie', 'chair', 'dining table', 'clock', 'handbag', 'remote']","{'person': 1, 'tie': 3, 'chair': 7, 'dining table': 1, 'clock': 3, 'handbag': 1, 'remote': 3}"
img/02536.png,"['car', 'bench', 'boat', 'chair']","{'car': 1, 'bench': 1, 'boat': 1, 'chair': 1}"
img/82190.png,['person'],{'person': 1}
img/41875.png,"['person', 'tie', 'cell phone', 'dining table', 'sink', 'donut', 'cup', 'laptop']","{'person': 2, 'tie': 3, 'cell phone': 2, 'dining table': 1, 'sink': 1, 'donut': 1, 'cup': 1, 'laptop': 1}"
img/71905.png,"['bear', 'cat', 'bird', 'broccoli', 'apple']","{'bear': 2, 'cat': 1, 'bird': 1, 'broccoli': 2, 'apple': 1}"
img/06293.png,"['person', 'chair', 'tie']","{'person': 1, 'chair': 5, 'tie': 3}"
img/87425.png,"['person', 'cup']","{'person': 13, 'cup': 2}"
img/25768.png,"['person', 'baseball glove', 'sports ball', 'dining table', 'parking meter', 'toothbrush', 'skateboard', 'bottle', 'frisbee', 'cup', 'hair drier']","{'person': 6, 'baseball glove': 1, 'sports ball': 1, 'dining table': 2, 'parking meter': 1, 'toothbrush': 1, 'skateboard': 1, 'bottle': 1, 'frisbee': 1, 'cup': 1, 'hair drier': 1}"
img/80927.png,"['bear', 'person', 'dog', 'bird', 'vase', 'horse', 'elephant']","{'bear': 2, 'person': 2, 'dog': 3, 'bird': 4, 'vase': 1, 'horse': 1, 'elephant': 2}"
img/43971.png,"['person', 'tie', 'vase']","{'person': 1, 'tie': 2, 'vase': 1}"
img/24357.png,"['person', 'bird', 'toothbrush']","{'person': 2, 'bird': 1, 'toothbrush': 1}"
img/42970.png,"['person', 'tie', 'wine glass', 'cup', 'toothbrush', 'bottle', 'cell phone', 'scissors', 'teddy bear']","{'person': 2, 'tie': 1, 'wine glass': 1, 'cup': 2, 'toothbrush': 1, 'bottle': 2, 'cell phone': 1, 'scissors': 1, 'teddy bear': 1}"
img/97142.png,"['person', 'handbag', 'backpack', 'skateboard', 'cell phone', 'frisbee', 'umbrella', 'snowboard', 'cup', 'kite', 'potted plant', 'chair', 'bench', 'book', 'dining table', 'bottle']","{'person': 39, 'handbag': 8, 'backpack': 7, 'skateboard': 4, 'cell phone': 6, 'frisbee': 1, 'umbrella': 2, 'snowboard': 1, 'cup': 1, 'kite': 1, 'potted plant': 1, 'chair': 1, 'bench': 1, 'book': 1, 'dining table': 1, 'bottle': 1}"
img/05793.png,"['person', 'tie', 'cell phone', 'dining table', 'laptop', 'book', 'handbag', 'chair', 'suitcase', 'bottle']","{'person': 3, 'tie': 2, 'cell phone': 12, 'dining table': 1, 'laptop': 2, 'book': 2, 'handbag': 6, 'chair': 2, 'suitcase': 1, 'bottle': 1}"
img/51608.png,"['person', 'teddy bear', 'elephant', 'dining table', 'bench', 'tie']","{'person': 8, 'teddy bear': 4, 'elephant': 1, 'dining table': 1, 'bench': 2, 'tie': 2}"
img/21385.png,"['person', 'skateboard', 'dining table', 'snowboard', 'skis']","{'person': 3, 'skateboard': 4, 'dining table': 1, 'snowboard': 2, 'skis': 1}"
img/68937.png,"['person', 'cell phone', 'backpack', 'dining table', 'chair', 'traffic light', 'handbag', 'bench']","{'person': 14, 'cell phone': 2, 'backpack': 1, 'dining table': 1, 'chair': 11, 'traffic light': 1, 'handbag': 1, 'bench': 2}"
img/56973.png,"['person', 'handbag', 'horse', 'umbrella', 'dining table', 'backpack', 'tie', 'bird', 'bench', 'suitcase']","{'person': 9, 'handbag': 3, 'horse': 3, 'umbrella': 8, 'dining table': 2, 'backpack': 1, 'tie': 2, 'bird': 1, 'bench': 1, 'suitcase': 1}"
img/79865.png,"['person', 'tie', 'bed']","{'person': 3, 'tie': 4, 'bed': 1}"
img/81374.png,"['person', 'apple', 'orange', 'potted plant']","{'person': 1, 'apple': 6, 'orange': 2, 'potted plant': 1}"
img/92413.png,"['tie', 'person', 'chair', 'scissors']","{'tie': 2, 'person': 3, 'chair': 2, 'scissors': 1}"
img/73250.png,"['person', 'chair']","{'person': 3, 'chair': 1}"
img/28096.png,['person'],{'person': 1}
img/53642.png,['bird'],{'bird': 1}
img/47528.png,"['person', 'bed', 'chair', 'fork']","{'person': 4, 'bed': 7, 'chair': 1, 'fork': 1}"
img/62019.png,"['person', 'frisbee', 'scissors', 'cell phone', 'surfboard', 'cup', 'umbrella', 'toothbrush', 'kite', 'bottle']","{'person': 1, 'frisbee': 1, 'scissors': 1, 'cell phone': 1, 'surfboard': 1, 'cup': 1, 'umbrella': 1, 'toothbrush': 1, 'kite': 1, 'bottle': 1}"
img/75291.png,"['person', 'cup', 'potted plant']","{'person': 1, 'cup': 1, 'potted plant': 3}"
img/41782.png,"['person', 'cell phone', 'hot dog', 'tie', 'remote']","{'person': 4, 'cell phone': 2, 'hot dog': 1, 'tie': 1, 'remote': 1}"
img/10752.png,"['person', 'tie', 'cell phone', 'remote', 'bottle']","{'person': 1, 'tie': 4, 'cell phone': 3, 'remote': 1, 'bottle': 1}"
img/73162.png,"['person', 'tie', 'truck', 'car', 'backpack', 'boat', 'handbag', 'bird', 'bottle']","{'person': 13, 'tie': 18, 'truck': 1, 'car': 2, 'backpack': 2, 'boat': 1, 'handbag': 3, 'bird': 2, 'bottle': 1}"
img/01698.png,"['person', 'chair', 'dining table', 'bench', 'snowboard']","{'person': 4, 'chair': 2, 'dining table': 1, 'bench': 1, 'snowboard': 1}"
img/95326.png,"['person', 'tie']","{'person': 1, 'tie': 6}"
img/84719.png,"['person', 'scissors', 'chair', 'cell phone', 'book', 'tie']","{'person': 2, 'scissors': 1, 'chair': 3, 'cell phone': 1, 'book': 2, 'tie': 1}"
