Image,Detected_Classes,Class_Frequencies
img/90673.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 3, 'handbag': 1}"
img/51679.png,"['person', 'cell phone', 'donut', 'umbrella', 'teddy bear']","{'person': 8, 'cell phone': 1, 'donut': 1, 'umbrella': 1, 'teddy bear': 1}"
img/52304.png,"['person', 'kite', 'bus', 'handbag', 'truck', 'sports ball', 'umbrella']","{'person': 55, 'kite': 1, 'bus': 1, 'handbag': 1, 'truck': 1, 'sports ball': 1, 'umbrella': 1}"
img/03429.png,[],{}
img/97503.png,"['person', 'cell phone', 'scissors', 'remote', 'backpack', 'handbag', 'tie']","{'person': 4, 'cell phone': 3, 'scissors': 1, 'remote': 2, 'backpack': 1, 'handbag': 2, 'tie': 2}"
img/05643.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/30481.png,"['person', 'bench', 'teddy bear', 'boat', 'dog', 'bed', 'sheep']","{'person': 3, 'bench': 1, 'teddy bear': 1, 'boat': 1, 'dog': 1, 'bed': 1, 'sheep': 1}"
img/26370.png,"['person', 'couch', 'chair']","{'person': 34, 'couch': 1, 'chair': 1}"
img/19875.png,"['person', 'tie', 'bottle', 'cell phone']","{'person': 2, 'tie': 1, 'bottle': 1, 'cell phone': 1}"
img/36954.png,"['person', 'dining table']","{'person': 1, 'dining table': 1}"
img/02653.png,"['boat', 'clock', 'car', 'traffic light', 'person']","{'boat': 5, 'clock': 4, 'car': 3, 'traffic light': 1, 'person': 3}"
img/12093.png,"['person', 'oven', 'potted plant', 'orange', 'cake', 'remote', 'vase', 'boat']","{'person': 2, 'oven': 3, 'potted plant': 12, 'orange': 1, 'cake': 1, 'remote': 1, 'vase': 1, 'boat': 1}"
img/06415.png,"['person', 'banana', 'horse', 'tie', 'donut', 'carrot', 'handbag', 'umbrella', 'backpack']","{'person': 1, 'banana': 1, 'horse': 1, 'tie': 1, 'donut': 1, 'carrot': 1, 'handbag': 1, 'umbrella': 1, 'backpack': 1}"
img/95078.png,"['person', 'chair', 'dining table', 'book', 'suitcase', 'laptop', 'cell phone']","{'person': 1, 'chair': 6, 'dining table': 3, 'book': 17, 'suitcase': 1, 'laptop': 1, 'cell phone': 2}"
img/05264.png,"['elephant', 'sheep', 'cow', 'bird', 'airplane', 'dog', 'umbrella', 'horse', 'bear', 'boat', 'surfboard', 'skateboard']","{'elephant': 3, 'sheep': 4, 'cow': 5, 'bird': 5, 'airplane': 1, 'dog': 3, 'umbrella': 5, 'horse': 3, 'bear': 2, 'boat': 1, 'surfboard': 1, 'skateboard': 1}"
img/47385.png,"['person', 'wine glass', 'bowl', 'cake', 'chair', 'dining table', 'pizza', 'spoon', 'sandwich', 'couch']","{'person': 9, 'wine glass': 4, 'bowl': 2, 'cake': 1, 'chair': 5, 'dining table': 3, 'pizza': 2, 'spoon': 1, 'sandwich': 1, 'couch': 1}"
img/15907.png,"['person', 'clock', 'cup', 'vase']","{'person': 10, 'clock': 2, 'cup': 1, 'vase': 1}"
img/41832.png,"['person', 'sink', 'oven', 'vase', 'pizza', 'refrigerator', 'tv', 'microwave', 'handbag', 'wine glass', 'cake', 'dining table']","{'person': 1, 'sink': 1, 'oven': 4, 'vase': 1, 'pizza': 1, 'refrigerator': 2, 'tv': 1, 'microwave': 1, 'handbag': 1, 'wine glass': 1, 'cake': 1, 'dining table': 1}"
img/52617.png,"['person', 'book', 'dining table', 'laptop', 'bottle', 'chair', 'bowl']","{'person': 5, 'book': 5, 'dining table': 4, 'laptop': 1, 'bottle': 1, 'chair': 1, 'bowl': 1}"
img/16259.png,"['person', 'handbag', 'bench', 'tv', 'tie', 'chair', 'motorcycle', 'bicycle', 'backpack', 'suitcase', 'laptop']","{'person': 16, 'handbag': 2, 'bench': 1, 'tv': 1, 'tie': 4, 'chair': 5, 'motorcycle': 2, 'bicycle': 3, 'backpack': 1, 'suitcase': 1, 'laptop': 1}"
img/02918.png,"['person', 'car', 'chair', 'truck', 'handbag', 'backpack', 'tie', 'remote', 'bench']","{'person': 37, 'car': 3, 'chair': 4, 'truck': 1, 'handbag': 3, 'backpack': 8, 'tie': 2, 'remote': 1, 'bench': 1}"
img/80942.png,"['person', 'bird', 'tie', 'bottle', 'baseball bat', 'hair drier', 'toothbrush']","{'person': 9, 'bird': 1, 'tie': 6, 'bottle': 1, 'baseball bat': 1, 'hair drier': 1, 'toothbrush': 1}"
img/31764.png,"['person', 'bed', 'cell phone']","{'person': 7, 'bed': 2, 'cell phone': 3}"
img/32841.png,"['person', 'bicycle', 'car', 'remote']","{'person': 4, 'bicycle': 3, 'car': 1, 'remote': 1}"
img/21986.png,"['person', 'cell phone', 'bed', 'couch', 'tie', 'frisbee', 'chair', 'scissors', 'backpack', 'handbag']","{'person': 11, 'cell phone': 3, 'bed': 3, 'couch': 2, 'tie': 4, 'frisbee': 2, 'chair': 2, 'scissors': 1, 'backpack': 1, 'handbag': 1}"
img/19367.png,"['person', 'bottle', 'cell phone', 'baseball bat', 'hair drier', 'remote']","{'person': 1, 'bottle': 3, 'cell phone': 1, 'baseball bat': 1, 'hair drier': 1, 'remote': 1}"
img/41372.png,"['person', 'tie', 'umbrella', 'cell phone', 'cup', 'backpack']","{'person': 56, 'tie': 22, 'umbrella': 2, 'cell phone': 2, 'cup': 1, 'backpack': 1}"
img/52431.png,"['person', 'chair', 'couch', 'cell phone', 'scissors', 'bottle', 'tie', 'remote', 'knife']","{'person': 2, 'chair': 5, 'couch': 5, 'cell phone': 2, 'scissors': 1, 'bottle': 2, 'tie': 1, 'remote': 1, 'knife': 1}"
img/30652.png,"['bowl', 'spoon', 'knife', 'toilet', 'sink', 'backpack', 'scissors', 'surfboard', 'mouse', 'handbag']","{'bowl': 6, 'spoon': 32, 'knife': 12, 'toilet': 3, 'sink': 4, 'backpack': 2, 'scissors': 2, 'surfboard': 1, 'mouse': 1, 'handbag': 2}"
img/79368.png,"['person', 'bird', 'remote', 'scissors', 'toothbrush', 'cell phone', 'kite', 'tv']","{'person': 4, 'bird': 4, 'remote': 2, 'scissors': 1, 'toothbrush': 1, 'cell phone': 1, 'kite': 1, 'tv': 1}"
img/86249.png,"['person', 'cell phone', 'horse', 'sports ball', 'umbrella', 'donut', 'chair']","{'person': 47, 'cell phone': 3, 'horse': 1, 'sports ball': 1, 'umbrella': 1, 'donut': 1, 'chair': 1}"
img/65809.png,['car'],{'car': 1}
img/09478.png,"['person', 'bottle', 'clock', 'cup', 'car', 'truck', 'microwave', 'cake', 'train', 'tv', 'bus', 'oven', 'vase', 'sink', 'boat', 'book']","{'person': 3, 'bottle': 12, 'clock': 1, 'cup': 2, 'car': 7, 'truck': 3, 'microwave': 2, 'cake': 1, 'train': 3, 'tv': 1, 'bus': 1, 'oven': 2, 'vase': 1, 'sink': 1, 'boat': 1, 'book': 1}"
img/81365.png,"['person', 'dog', 'cow', 'sheep', 'horse']","{'person': 7, 'dog': 2, 'cow': 2, 'sheep': 1, 'horse': 2}"
img/90386.png,"['cup', 'person', 'chair', 'dining table', 'book', 'stop sign', 'bottle', 'tie', 'dog', 'bowl', 'bench', 'vase', 'couch', 'knife', 'cell phone']","{'cup': 3, 'person': 7, 'chair': 9, 'dining table': 9, 'book': 2, 'stop sign': 1, 'bottle': 1, 'tie': 2, 'dog': 1, 'bowl': 3, 'bench': 2, 'vase': 1, 'couch': 1, 'knife': 2, 'cell phone': 1}"
img/49351.png,['person'],{'person': 1}
img/78591.png,"['person', 'cup', 'bowl', 'potted plant', 'spoon', 'handbag', 'apple', 'chair', 'oven', 'banana', 'orange', 'microwave', 'bottle', 'vase', 'carrot', 'sink', 'remote', 'refrigerator', 'bench', 'toaster']","{'person': 3, 'cup': 4, 'bowl': 12, 'potted plant': 4, 'spoon': 12, 'handbag': 8, 'apple': 3, 'chair': 2, 'oven': 8, 'banana': 5, 'orange': 9, 'microwave': 1, 'bottle': 4, 'vase': 1, 'carrot': 2, 'sink': 2, 'remote': 1, 'refrigerator': 1, 'bench': 1, 'toaster': 1}"
img/70541.png,"['refrigerator', 'clock', 'book', 'cake', 'stop sign', 'laptop']","{'refrigerator': 1, 'clock': 1, 'book': 1, 'cake': 1, 'stop sign': 1, 'laptop': 1}"
img/67580.png,"['person', 'bird', 'cup', 'fork', 'cell phone', 'bowl', 'laptop', 'chair', 'horse']","{'person': 5, 'bird': 19, 'cup': 1, 'fork': 1, 'cell phone': 1, 'bowl': 1, 'laptop': 2, 'chair': 1, 'horse': 1}"
img/10983.png,"['bowl', 'clock']","{'bowl': 1, 'clock': 1}"
img/28601.png,['person'],{'person': 3}
img/45672.png,"['person', 'tie']","{'person': 1, 'tie': 3}"
img/58127.png,"['person', 'handbag']","{'person': 2, 'handbag': 1}"
img/19845.png,"['tie', 'person', 'cell phone', 'clock', 'cup', 'stop sign', 'remote', 'laptop', 'chair', 'book', 'wine glass', 'handbag', 'suitcase']","{'tie': 6, 'person': 50, 'cell phone': 8, 'clock': 1, 'cup': 2, 'stop sign': 1, 'remote': 3, 'laptop': 1, 'chair': 2, 'book': 1, 'wine glass': 1, 'handbag': 1, 'suitcase': 1}"
img/58690.png,"['person', 'parking meter', 'book']","{'person': 8, 'parking meter': 1, 'book': 1}"
img/18593.png,"['person', 'clock', 'tie', 'cell phone', 'backpack', 'bottle', 'book', 'toothbrush', 'handbag', 'dog']","{'person': 35, 'clock': 1, 'tie': 3, 'cell phone': 2, 'backpack': 1, 'bottle': 2, 'book': 1, 'toothbrush': 1, 'handbag': 1, 'dog': 1}"
img/12935.png,"['vase', 'cup', 'bowl', 'potted plant', 'book']","{'vase': 2, 'cup': 1, 'bowl': 1, 'potted plant': 1, 'book': 1}"
img/85492.png,"['person', 'bicycle', 'scissors', 'motorcycle', 'cell phone', 'handbag', 'knife', 'baseball bat', 'toothbrush', 'tie', 'fire hydrant', 'umbrella', 'chair', 'bed']","{'person': 5, 'bicycle': 2, 'scissors': 3, 'motorcycle': 1, 'cell phone': 1, 'handbag': 4, 'knife': 1, 'baseball bat': 1, 'toothbrush': 1, 'tie': 1, 'fire hydrant': 1, 'umbrella': 1, 'chair': 1, 'bed': 1}"
img/25017.png,"['person', 'cell phone', 'truck', 'surfboard', 'dog', 'cat', 'bird', 'train', 'suitcase', 'boat', 'horse', 'car', 'elephant']","{'person': 1, 'cell phone': 1, 'truck': 3, 'surfboard': 1, 'dog': 4, 'cat': 1, 'bird': 1, 'train': 1, 'suitcase': 1, 'boat': 3, 'horse': 1, 'car': 1, 'elephant': 1}"
img/78592.png,"['person', 'handbag', 'backpack', 'baseball bat', 'cell phone', 'refrigerator', 'cup', 'bench', 'bottle', 'oven', 'sink', 'airplane', 'chair']","{'person': 4, 'handbag': 5, 'backpack': 2, 'baseball bat': 4, 'cell phone': 3, 'refrigerator': 1, 'cup': 1, 'bench': 2, 'bottle': 1, 'oven': 1, 'sink': 1, 'airplane': 4, 'chair': 1}"
img/84910.png,"['person', 'toothbrush', 'cell phone', 'book', 'chair', 'bottle', 'handbag']","{'person': 47, 'toothbrush': 1, 'cell phone': 2, 'book': 1, 'chair': 1, 'bottle': 1, 'handbag': 1}"
img/83740.png,"['person', 'teddy bear', 'handbag', 'sports ball', 'toothbrush', 'kite', 'boat', 'airplane', 'suitcase', 'backpack', 'frisbee', 'train', 'chair', 'horse', 'umbrella', 'bed']","{'person': 5, 'teddy bear': 5, 'handbag': 3, 'sports ball': 1, 'toothbrush': 1, 'kite': 2, 'boat': 1, 'airplane': 1, 'suitcase': 2, 'backpack': 3, 'frisbee': 1, 'train': 1, 'chair': 1, 'horse': 1, 'umbrella': 2, 'bed': 1}"
img/71596.png,"['person', 'dog', 'chair', 'bed', 'book', 'sports ball', 'tie', 'dining table', 'car', 'couch', 'suitcase', 'teddy bear', 'bench', 'remote']","{'person': 6, 'dog': 2, 'chair': 1, 'bed': 4, 'book': 2, 'sports ball': 1, 'tie': 6, 'dining table': 1, 'car': 1, 'couch': 1, 'suitcase': 1, 'teddy bear': 1, 'bench': 1, 'remote': 1}"
img/68231.png,"['person', 'sheep', 'cow', 'horse', 'bird']","{'person': 14, 'sheep': 15, 'cow': 8, 'horse': 4, 'bird': 1}"
img/51360.png,"['bear', 'dog', 'cat']","{'bear': 1, 'dog': 1, 'cat': 1}"
img/07293.png,"['bird', 'dog', 'person']","{'bird': 1, 'dog': 1, 'person': 1}"
img/29164.png,"['person', 'tie', 'remote', 'toothbrush', 'knife', 'cell phone', 'hair drier']","{'person': 2, 'tie': 4, 'remote': 1, 'toothbrush': 1, 'knife': 1, 'cell phone': 1, 'hair drier': 1}"
img/63192.png,"['cat', 'zebra', 'person']","{'cat': 1, 'zebra': 1, 'person': 1}"
img/81423.png,"['person', 'tie', 'remote']","{'person': 5, 'tie': 7, 'remote': 4}"
img/23498.png,"['motorcycle', 'person', 'car', 'chair', 'truck', 'umbrella', 'suitcase', 'bench', 'traffic light']","{'motorcycle': 4, 'person': 14, 'car': 5, 'chair': 6, 'truck': 1, 'umbrella': 1, 'suitcase': 1, 'bench': 2, 'traffic light': 1}"
img/34056.png,['person'],{'person': 1}
img/82541.png,"['person', 'bottle', 'cup', 'wine glass', 'bicycle', 'chair', 'car', 'backpack', 'stop sign']","{'person': 19, 'bottle': 18, 'cup': 2, 'wine glass': 2, 'bicycle': 1, 'chair': 1, 'car': 1, 'backpack': 1, 'stop sign': 1}"
img/49213.png,['person'],{'person': 1}
img/79014.png,"['person', 'handbag', 'backpack', 'chair', 'suitcase', 'tie', 'book', 'bird', 'cup', 'clock', 'cat']","{'person': 58, 'handbag': 8, 'backpack': 1, 'chair': 3, 'suitcase': 2, 'tie': 3, 'book': 2, 'bird': 1, 'cup': 1, 'clock': 1, 'cat': 1}"
img/05198.png,"['person', 'dining table', 'cell phone', 'chair']","{'person': 1, 'dining table': 1, 'cell phone': 1, 'chair': 1}"
img/92870.png,['person'],{'person': 2}
img/50649.png,"['bowl', 'dining table', 'pizza', 'cake', 'donut', 'oven']","{'bowl': 2, 'dining table': 2, 'pizza': 1, 'cake': 1, 'donut': 2, 'oven': 1}"
img/19502.png,"['donut', 'hot dog', 'cake', 'bed', 'carrot']","{'donut': 7, 'hot dog': 2, 'cake': 4, 'bed': 1, 'carrot': 2}"
img/42860.png,"['person', 'cup', 'bowl', 'chair', 'vase', 'dining table', 'wine glass', 'potted plant', 'laptop', 'oven', 'couch', 'bench']","{'person': 18, 'cup': 3, 'bowl': 3, 'chair': 8, 'vase': 2, 'dining table': 3, 'wine glass': 1, 'potted plant': 1, 'laptop': 1, 'oven': 3, 'couch': 2, 'bench': 1}"
img/09154.png,"['teddy bear', 'bird', 'dog', 'sheep', 'bear']","{'teddy bear': 2, 'bird': 1, 'dog': 1, 'sheep': 1, 'bear': 1}"
img/90761.png,"['person', 'tie', 'chair', 'bench']","{'person': 3, 'tie': 1, 'chair': 1, 'bench': 1}"
img/70624.png,"['person', 'cell phone', 'bed', 'backpack', 'handbag', 'chair']","{'person': 45, 'cell phone': 2, 'bed': 3, 'backpack': 2, 'handbag': 2, 'chair': 2}"
img/27056.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/12607.png,['person'],{'person': 3}
img/27918.png,"['person', 'tv', 'motorcycle', 'traffic light', 'laptop', 'carrot', 'bicycle', 'chair', 'sink', 'train', 'orange']","{'person': 8, 'tv': 4, 'motorcycle': 1, 'traffic light': 2, 'laptop': 1, 'carrot': 1, 'bicycle': 1, 'chair': 1, 'sink': 1, 'train': 1, 'orange': 1}"
img/69405.png,['person'],{'person': 34}
img/80972.png,"['dog', 'cat', 'potted plant', 'teddy bear', 'bird', 'sheep', 'broccoli', 'bowl', 'cow']","{'dog': 1, 'cat': 1, 'potted plant': 8, 'teddy bear': 1, 'bird': 1, 'sheep': 1, 'broccoli': 1, 'bowl': 1, 'cow': 1}"
img/90587.png,"['bicycle', 'banana', 'backpack', 'motorcycle', 'person', 'bench', 'potted plant']","{'bicycle': 6, 'banana': 12, 'backpack': 1, 'motorcycle': 3, 'person': 1, 'bench': 1, 'potted plant': 1}"
img/76045.png,"['person', 'chair']","{'person': 1, 'chair': 2}"
img/58924.png,"['person', 'backpack', 'baseball glove', 'handbag', 'chair', 'tie', 'bench']","{'person': 8, 'backpack': 1, 'baseball glove': 1, 'handbag': 2, 'chair': 1, 'tie': 1, 'bench': 1}"
img/08645.png,"['person', 'tie', 'backpack', 'skateboard', 'handbag', 'chair', 'knife', 'snowboard', 'baseball bat']","{'person': 45, 'tie': 2, 'backpack': 8, 'skateboard': 2, 'handbag': 7, 'chair': 6, 'knife': 1, 'snowboard': 1, 'baseball bat': 1}"
img/20386.png,"['person', 'tie', 'chair', 'backpack', 'handbag', 'remote', 'umbrella']","{'person': 4, 'tie': 2, 'chair': 4, 'backpack': 2, 'handbag': 2, 'remote': 1, 'umbrella': 1}"
img/90145.png,"['person', 'tie', 'book', 'umbrella']","{'person': 1, 'tie': 2, 'book': 1, 'umbrella': 1}"
img/78132.png,"['person', 'bird']","{'person': 1, 'bird': 1}"
img/19047.png,"['person', 'vase', 'cup', 'potted plant', 'dining table', 'chair', 'bottle']","{'person': 3, 'vase': 5, 'cup': 3, 'potted plant': 3, 'dining table': 18, 'chair': 10, 'bottle': 1}"
img/78509.png,"['person', 'surfboard']","{'person': 2, 'surfboard': 1}"
img/30489.png,"['person', 'frisbee']","{'person': 1, 'frisbee': 1}"
img/46921.png,"['person', 'tie', 'handbag', 'backpack']","{'person': 4, 'tie': 1, 'handbag': 1, 'backpack': 1}"
img/43052.png,"['cat', 'dining table', 'cake', 'chair']","{'cat': 1, 'dining table': 4, 'cake': 1, 'chair': 1}"
img/62417.png,['person'],{'person': 1}
img/78964.png,"['person', 'car', 'motorcycle', 'truck']","{'person': 9, 'car': 28, 'motorcycle': 10, 'truck': 8}"
img/69251.png,"['person', 'chair', 'skis', 'surfboard']","{'person': 1, 'chair': 1, 'skis': 1, 'surfboard': 1}"
img/59130.png,"['person', 'tie']","{'person': 9, 'tie': 1}"
img/70984.png,"['person', 'cup', 'backpack', 'chair', 'handbag']","{'person': 1, 'cup': 1, 'backpack': 2, 'chair': 1, 'handbag': 1}"
img/93542.png,"['person', 'motorcycle', 'traffic light', 'car', 'umbrella', 'handbag', 'truck', 'frisbee']","{'person': 26, 'motorcycle': 4, 'traffic light': 1, 'car': 22, 'umbrella': 2, 'handbag': 4, 'truck': 1, 'frisbee': 1}"
img/84523.png,"['person', 'elephant', 'sports ball', 'handbag', 'orange', 'banana', 'apple']","{'person': 2, 'elephant': 3, 'sports ball': 1, 'handbag': 1, 'orange': 1, 'banana': 1, 'apple': 1}"
img/39748.png,"['person', 'kite', 'motorcycle', 'bird', 'backpack', 'snowboard', 'traffic light', 'suitcase', 'chair', 'skateboard', 'umbrella', 'bicycle', 'handbag', 'cat']","{'person': 75, 'kite': 3, 'motorcycle': 1, 'bird': 1, 'backpack': 2, 'snowboard': 1, 'traffic light': 2, 'suitcase': 1, 'chair': 1, 'skateboard': 2, 'umbrella': 4, 'bicycle': 1, 'handbag': 5, 'cat': 1}"
img/01469.png,"['person', 'motorcycle', 'backpack', 'handbag', 'bicycle']","{'person': 1, 'motorcycle': 1, 'backpack': 1, 'handbag': 3, 'bicycle': 1}"
img/18034.png,"['person', 'tie', 'spoon', 'cell phone', 'fork', 'baseball bat', 'truck', 'toothbrush', 'car']","{'person': 3, 'tie': 2, 'spoon': 2, 'cell phone': 1, 'fork': 1, 'baseball bat': 1, 'truck': 2, 'toothbrush': 1, 'car': 1}"
img/74598.png,"['person', 'banana', 'orange', 'potted plant', 'carrot']","{'person': 3, 'banana': 4, 'orange': 3, 'potted plant': 6, 'carrot': 2}"
img/84927.png,"['person', 'tie', 'chair']","{'person': 1, 'tie': 3, 'chair': 1}"
img/05436.png,"['person', 'car', 'chair', 'couch', 'remote', 'truck', 'hair drier', 'motorcycle', 'cell phone', 'bus']","{'person': 3, 'car': 11, 'chair': 6, 'couch': 2, 'remote': 1, 'truck': 4, 'hair drier': 4, 'motorcycle': 2, 'cell phone': 1, 'bus': 1}"
img/45739.png,"['person', 'dog', 'sheep', 'chair']","{'person': 1, 'dog': 2, 'sheep': 1, 'chair': 1}"
img/35182.png,"['person', 'cell phone', 'tie']","{'person': 3, 'cell phone': 2, 'tie': 1}"
img/37051.png,"['person', 'cup', 'wine glass', 'remote', 'potted plant', 'laptop', 'chair', 'cell phone']","{'person': 2, 'cup': 1, 'wine glass': 1, 'remote': 2, 'potted plant': 1, 'laptop': 1, 'chair': 1, 'cell phone': 1}"
img/57268.png,"['person', 'bed']","{'person': 3, 'bed': 1}"
img/32849.png,"['person', 'teddy bear', 'cell phone', 'book', 'apple', 'bed', 'potted plant', 'banana', 'wine glass', 'bird', 'surfboard', 'handbag']","{'person': 20, 'teddy bear': 5, 'cell phone': 1, 'book': 13, 'apple': 2, 'bed': 1, 'potted plant': 1, 'banana': 1, 'wine glass': 1, 'bird': 2, 'surfboard': 1, 'handbag': 1}"
img/50961.png,"['person', 'handbag', 'cake', 'bottle', 'cup']","{'person': 10, 'handbag': 5, 'cake': 1, 'bottle': 2, 'cup': 1}"
img/72469.png,"['person', 'bench', 'cell phone', 'handbag', 'frisbee', 'dining table', 'tie']","{'person': 8, 'bench': 13, 'cell phone': 1, 'handbag': 2, 'frisbee': 1, 'dining table': 1, 'tie': 1}"
img/70136.png,"['person', 'remote', 'cell phone', 'handbag', 'frisbee', 'knife', 'scissors', 'zebra', 'backpack', 'chair', 'car', 'toothbrush']","{'person': 11, 'remote': 1, 'cell phone': 1, 'handbag': 2, 'frisbee': 1, 'knife': 1, 'scissors': 2, 'zebra': 2, 'backpack': 1, 'chair': 1, 'car': 1, 'toothbrush': 1}"
img/86452.png,['person'],{'person': 1}
img/43725.png,['person'],{'person': 1}
img/50748.png,"['clock', 'vase', 'bird']","{'clock': 2, 'vase': 1, 'bird': 2}"
img/50679.png,"['person', 'bed']","{'person': 2, 'bed': 2}"
img/56374.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/05134.png,"['person', 'tie', 'bench', 'bed', 'chair', 'couch']","{'person': 1, 'tie': 3, 'bench': 1, 'bed': 1, 'chair': 1, 'couch': 1}"
img/79428.png,['person'],{'person': 1}
img/65178.png,"['person', 'laptop', 'tie', 'umbrella', 'book', 'backpack', 'chair']","{'person': 3, 'laptop': 1, 'tie': 3, 'umbrella': 1, 'book': 1, 'backpack': 1, 'chair': 1}"
img/32896.png,"['person', 'cell phone', 'tie', 'hair drier', 'scissors', 'baseball bat', 'baseball glove', 'bottle', 'handbag']","{'person': 1, 'cell phone': 4, 'tie': 1, 'hair drier': 3, 'scissors': 2, 'baseball bat': 2, 'baseball glove': 3, 'bottle': 1, 'handbag': 1}"
img/41706.png,"['person', 'broccoli', 'bowl', 'fork', 'sports ball', 'potted plant', 'sink', 'spoon', 'bottle', 'knife', 'vase', 'cup', 'toothbrush', 'teddy bear']","{'person': 3, 'broccoli': 1, 'bowl': 1, 'fork': 3, 'sports ball': 4, 'potted plant': 3, 'sink': 10, 'spoon': 4, 'bottle': 1, 'knife': 2, 'vase': 1, 'cup': 1, 'toothbrush': 1, 'teddy bear': 1}"
img/13852.png,"['person', 'remote', 'toothbrush', 'cell phone', 'spoon']","{'person': 1, 'remote': 1, 'toothbrush': 1, 'cell phone': 1, 'spoon': 1}"
img/43180.png,"['remote', 'person', 'potted plant', 'bench', 'chair']","{'remote': 1, 'person': 4, 'potted plant': 1, 'bench': 1, 'chair': 2}"
img/18497.png,"['person', 'bed', 'couch']","{'person': 1, 'bed': 2, 'couch': 1}"
img/36498.png,"['person', 'bottle', 'hair drier', 'cell phone', 'remote', 'skateboard', 'baseball glove']","{'person': 1, 'bottle': 1, 'hair drier': 1, 'cell phone': 1, 'remote': 1, 'skateboard': 1, 'baseball glove': 1}"
img/59124.png,"['person', 'boat', 'tie', 'car']","{'person': 1, 'boat': 1, 'tie': 1, 'car': 1}"
img/48257.png,"['person', 'bottle', 'chair', 'tie', 'bench', 'baseball bat', 'potted plant', 'scissors', 'tennis racket', 'knife', 'bicycle']","{'person': 1, 'bottle': 1, 'chair': 1, 'tie': 1, 'bench': 2, 'baseball bat': 2, 'potted plant': 1, 'scissors': 1, 'tennis racket': 1, 'knife': 1, 'bicycle': 1}"
img/61940.png,"['person', 'dog', 'cell phone', 'cat', 'teddy bear']","{'person': 3, 'dog': 1, 'cell phone': 2, 'cat': 1, 'teddy bear': 1}"
img/10479.png,"['person', 'car', 'truck', 'umbrella', 'bench']","{'person': 96, 'car': 1, 'truck': 1, 'umbrella': 1, 'bench': 1}"
img/35716.png,"['person', 'bed']","{'person': 2, 'bed': 1}"
img/41068.png,"['person', 'tie', 'chair', 'bench', 'potted plant', 'remote', 'couch', 'dining table']","{'person': 3, 'tie': 3, 'chair': 5, 'bench': 2, 'potted plant': 2, 'remote': 1, 'couch': 1, 'dining table': 1}"
img/06315.png,"['person', 'tie', 'skis', 'motorcycle', 'backpack', 'horse', 'bicycle', 'handbag']","{'person': 24, 'tie': 5, 'skis': 4, 'motorcycle': 1, 'backpack': 5, 'horse': 1, 'bicycle': 1, 'handbag': 1}"
img/05789.png,['person'],{'person': 1}
img/76243.png,['person'],{'person': 1}
img/13402.png,['person'],{'person': 5}
img/58462.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/90175.png,"['dog', 'boat', 'bird', 'cat', 'bear', 'sink']","{'dog': 2, 'boat': 1, 'bird': 4, 'cat': 1, 'bear': 1, 'sink': 2}"
img/54781.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/37621.png,"['horse', 'person', 'cow', 'bird', 'bed']","{'horse': 2, 'person': 1, 'cow': 1, 'bird': 1, 'bed': 1}"
img/40653.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/46895.png,"['bird', 'dog', 'teddy bear', 'cat', 'sheep', 'bear', 'cake']","{'bird': 1, 'dog': 1, 'teddy bear': 1, 'cat': 1, 'sheep': 1, 'bear': 1, 'cake': 1}"
img/51348.png,"['person', 'backpack', 'skis', 'bird']","{'person': 18, 'backpack': 3, 'skis': 1, 'bird': 2}"
img/46735.png,['person'],{'person': 2}
img/30256.png,"['person', 'cell phone', 'parking meter']","{'person': 1, 'cell phone': 1, 'parking meter': 3}"
img/20943.png,"['person', 'tie', 'backpack']","{'person': 4, 'tie': 3, 'backpack': 1}"
img/82043.png,['person'],{'person': 3}
img/76890.png,"['person', 'bottle', 'cell phone', 'couch', 'bowl', 'banana', 'cup', 'chair', 'boat', 'book', 'vase', 'bed']","{'person': 8, 'bottle': 3, 'cell phone': 3, 'couch': 8, 'bowl': 1, 'banana': 1, 'cup': 1, 'chair': 7, 'boat': 1, 'book': 2, 'vase': 1, 'bed': 1}"
img/68120.png,"['person', 'couch', 'teddy bear', 'bed', 'vase', 'tv', 'potted plant', 'microwave', 'chair', 'bottle', 'tennis racket', 'handbag', 'laptop', 'baseball bat', 'tie', 'bench', 'remote', 'dining table']","{'person': 1, 'couch': 2, 'teddy bear': 1, 'bed': 9, 'vase': 3, 'tv': 2, 'potted plant': 1, 'microwave': 1, 'chair': 10, 'bottle': 1, 'tennis racket': 1, 'handbag': 3, 'laptop': 1, 'baseball bat': 1, 'tie': 1, 'bench': 1, 'remote': 1, 'dining table': 1}"
img/36204.png,"['person', 'tie', 'fork', 'knife', 'spoon', 'toothbrush']","{'person': 4, 'tie': 5, 'fork': 1, 'knife': 1, 'spoon': 1, 'toothbrush': 1}"
img/14965.png,"['person', 'toothbrush']","{'person': 1, 'toothbrush': 1}"
img/94031.png,['person'],{'person': 3}
img/71354.png,"['person', 'dog', 'baseball bat', 'tie', 'umbrella', 'tennis racket']","{'person': 1, 'dog': 3, 'baseball bat': 2, 'tie': 1, 'umbrella': 2, 'tennis racket': 1}"
